Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Timestamp
216.58.208.46,10.8.8.178,443,38243,TCP,156,1433361134.980805
216.58.208.46,10.8.8.178,443,38243,TCP,318,1433361134.980826
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361134.980852
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361135.069849
173.194.67.189,10.8.8.178,443,57866,TCP,497,1433361135.09035
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361135.111862
216.58.208.35,10.8.8.178,443,52153,TCP,181,1433361135.415084
216.58.208.35,10.8.8.178,443,52153,TCP,917,1433361135.415152
216.58.208.35,10.8.8.178,443,52153,TCP,98,1433361135.415186
216.58.208.35,10.8.8.178,443,52153,TCP,52,1433361135.585298
173.194.67.189,10.8.8.178,443,57866,TCP,1340,1433361135.617223
173.194.67.189,10.8.8.178,443,57866,TCP,938,1433361135.617341
173.194.67.189,10.8.8.178,443,57866,TCP,809,1433361135.851851
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361136.331816
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361136.331865
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361136.331893
173.194.67.189,10.8.8.178,443,57866,TCP,125,1433361136.331955
173.194.67.189,10.8.8.178,443,57866,TCP,281,1433361136.332815
173.194.67.189,10.8.8.178,443,57866,TCP,98,1433361136.332979
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361136.513005
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361136.974067
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361136.974096
216.58.208.46,10.8.8.178,443,38243,TCP,117,1433361137.018003
216.58.208.46,10.8.8.178,443,38243,TCP,90,1433361137.018041
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361137.01806
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361137.148152
173.194.67.189,10.8.8.178,443,57866,TCP,496,1433361140.380857
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361140.687558
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361140.687615
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361140.702633
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361140.70268
173.194.67.189,10.8.8.178,443,57866,TCP,500,1433361140.746292
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361140.841377
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361140.841977
216.58.208.46,10.8.8.178,443,38243,TCP,180,1433361140.864998
216.58.208.46,10.8.8.178,443,38243,TCP,256,1433361140.865036
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361140.865056
216.58.208.46,10.8.8.178,443,38243,TCP,218,1433361140.94396
216.58.208.46,10.8.8.178,443,38243,TCP,201,1433361140.946028
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361140.946079
173.194.67.189,10.8.8.178,443,57866,TCP,513,1433361140.951059
216.58.208.46,10.8.8.178,443,38243,TCP,272,1433361140.990174
216.58.208.46,10.8.8.178,443,38243,TCP,279,1433361140.990243
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361140.990293
173.194.67.189,10.8.8.178,443,57866,TCP,499,1433361140.999583
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361141.036463
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361141.075991
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361141.120644
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361142.336655
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361142.336982
216.58.208.46,10.8.8.178,443,38243,TCP,365,1433361142.694892
216.58.208.46,10.8.8.178,443,38243,TCP,399,1433361142.694995
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361142.69509
173.194.67.189,10.8.8.178,443,57866,TCP,1340,1433361142.707355
173.194.67.189,10.8.8.178,443,57866,TCP,965,1433361142.707443
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361142.828858
173.194.67.189,10.8.8.178,443,57866,TCP,809,1433361142.953146
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361143.070826
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361143.070856
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361143.070886
173.194.67.189,10.8.8.178,443,57866,TCP,128,1433361143.071021
173.194.67.189,10.8.8.178,443,57866,TCP,201,1433361143.071481
173.194.67.189,10.8.8.178,443,57866,TCP,98,1433361143.07158
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361143.250171
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361143.677277
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361143.67746
216.58.208.46,10.8.8.178,443,38243,TCP,117,1433361143.72387
216.58.208.46,10.8.8.178,443,38243,TCP,90,1433361143.723919
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361143.723949
173.194.67.189,10.8.8.178,443,57866,TCP,513,1433361143.830272
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361143.853011
173.194.67.189,10.8.8.178,443,57866,TCP,497,1433361145.593826
173.194.67.189,10.8.8.178,443,57866,TCP,498,1433361145.684454
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361148.291938
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361148.293758
216.58.208.46,10.8.8.178,443,38243,TCP,183,1433361148.545613
216.58.208.46,10.8.8.178,443,38243,TCP,403,1433361148.545664
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361148.545685
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361148.675419
173.194.67.189,10.8.8.178,443,57866,TCP,1340,1433361149.380058
173.194.67.189,10.8.8.178,443,57866,TCP,937,1433361149.380145
173.194.67.189,10.8.8.178,443,57866,TCP,810,1433361149.662005
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361149.953286
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361149.953374
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361149.95341
173.194.67.189,10.8.8.178,443,57866,TCP,128,1433361149.957951
173.194.67.189,10.8.8.178,443,57866,TCP,267,1433361149.95801
173.194.67.189,10.8.8.178,443,57866,TCP,98,1433361149.958039
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361150.136092
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361150.632497
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361150.632528
216.58.208.46,10.8.8.178,443,38243,TCP,117,1433361150.677728
216.58.208.46,10.8.8.178,443,38243,TCP,90,1433361150.677778
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361150.677798
134.170.25.26,10.8.8.178,443,54269,TCP,201,1433361150.751039
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361150.825552
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361157.756985
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361157.75704
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361157.759511
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361157.759659
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361157.815239
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361157.815345
216.58.208.46,10.8.8.178,443,38243,TCP,180,1433361157.928621
216.58.208.46,10.8.8.178,443,38243,TCP,212,1433361157.928672
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361157.928693
216.58.208.46,10.8.8.178,443,38243,TCP,160,1433361157.963621
216.58.208.46,10.8.8.178,443,38243,TCP,386,1433361157.963658
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361157.963684
173.194.67.189,10.8.8.178,443,57866,TCP,499,1433361157.971074
216.58.208.46,10.8.8.178,443,38243,TCP,156,1433361157.974037
216.58.208.46,10.8.8.178,443,38243,TCP,292,1433361157.974068
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361157.974089
173.194.67.189,10.8.8.178,443,57866,TCP,513,1433361157.976467
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361158.060267
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361158.095559
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361158.104248
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.06796
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.068047
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.39404
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.394128
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.394187
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.394233
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.394271
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.394317
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.394362
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.394387
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.394411
216.58.208.46,10.8.8.178,443,38243,TCP,182,1433361160.41191
216.58.208.46,10.8.8.178,443,38243,TCP,475,1433361160.412015
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361160.412182
173.194.67.189,10.8.8.178,443,57866,TCP,1340,1433361160.415907
173.194.67.189,10.8.8.178,443,57866,TCP,952,1433361160.415963
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.525181
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.525237
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.525269
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.525328
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.525356
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.527956
216.58.208.46,10.8.8.178,443,38243,TCP,103,1433361160.633687
216.58.208.46,10.8.8.178,443,38243,TCP,167,1433361160.633745
216.58.208.46,10.8.8.178,443,38243,TCP,239,1433361160.633764
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361160.633783
173.194.67.189,10.8.8.178,443,57866,TCP,808,1433361160.635706
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361160.787212
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361160.788396
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361160.78842
173.194.67.189,10.8.8.178,443,57866,TCP,125,1433361160.795209
173.194.67.189,10.8.8.178,443,57866,TCP,162,1433361160.795266
173.194.67.189,10.8.8.178,443,57866,TCP,98,1433361160.795287
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361160.80405
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361160.975076
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361161.416357
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361161.417825
216.58.208.46,10.8.8.178,443,38243,TCP,117,1433361161.460893
216.58.208.46,10.8.8.178,443,38243,TCP,90,1433361161.460987
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361161.461029
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361161.593331
173.194.67.189,10.8.8.178,443,57866,TCP,497,1433361171.130744
173.194.67.189,10.8.8.178,443,57866,TCP,513,1433361171.232124
173.194.67.189,10.8.8.178,443,57866,TCP,500,1433361171.357664
173.194.67.189,10.8.8.178,443,57866,TCP,1340,1433361174.95966
173.194.67.189,10.8.8.178,443,57866,TCP,928,1433361174.959803
173.194.67.189,10.8.8.178,443,57866,TCP,809,1433361175.247051
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361175.57566
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361175.575719
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361175.57574
173.194.67.189,10.8.8.178,443,57866,TCP,125,1433361175.579658
173.194.67.189,10.8.8.178,443,57866,TCP,228,1433361175.579716
173.194.67.189,10.8.8.178,443,57866,TCP,98,1433361175.579745
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361175.767932
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361176.069785
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361176.069814
216.58.208.46,10.8.8.178,443,38243,TCP,117,1433361176.116673
216.58.208.46,10.8.8.178,443,38243,TCP,90,1433361176.116712
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361176.116731
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361176.247995
173.194.67.189,10.8.8.178,443,57866,TCP,498,1433361178.120394
173.194.67.189,10.8.8.178,443,57866,TCP,500,1433361178.499014
173.194.67.189,10.8.8.178,443,57866,TCP,498,1433361183.338876
173.194.67.189,10.8.8.178,443,57866,TCP,500,1433361183.502306
216.58.208.46,10.8.8.178,443,38245,TCP,52,1433361185.336088
216.58.208.46,10.8.8.178,443,38245,TCP,112,1433361185.336574
216.58.208.46,10.8.8.178,443,38245,TCP,52,1433361185.336635
216.58.208.46,10.8.8.178,443,38245,TCP,40,1433361185.474779
216.58.208.46,10.8.8.178,443,38245,TCP,40,1433361185.474994
216.58.208.46,10.8.8.178,443,38245,TCP,40,1433361185.475036
173.194.67.189,10.8.8.178,443,57866,TCP,1340,1433361186.081942
173.194.67.189,10.8.8.178,443,57866,TCP,940,1433361186.083006
173.194.67.189,10.8.8.178,443,57866,TCP,810,1433361186.25424
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.602504
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.605665
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.605723
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.605767
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.605802
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.605836
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.606093
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.606117
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.60614
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361186.692698
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361186.69276
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361186.692781
173.194.67.189,10.8.8.178,443,57866,TCP,125,1433361186.69667
173.194.67.189,10.8.8.178,443,57866,TCP,215,1433361186.696718
173.194.67.189,10.8.8.178,443,57866,TCP,98,1433361186.696745
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.73176
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.734833
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.736114
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.736271
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.736296
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.736319
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.736343
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.738057
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.738111
216.58.208.46,10.8.8.178,443,38243,TCP,126,1433361186.759688
216.58.208.46,10.8.8.178,443,38243,TCP,290,1433361186.759738
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361186.759758
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361186.877708
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361186.92978
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361187.326092
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361187.326134
216.58.208.46,10.8.8.178,443,38243,TCP,117,1433361187.375907
216.58.208.46,10.8.8.178,443,38243,TCP,136,1433361187.375958
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361187.505171
216.58.208.37,10.8.8.178,443,51898,TCP,52,1433361188.338495
216.58.208.37,10.8.8.178,443,51898,TCP,112,1433361188.339372
216.58.208.37,10.8.8.178,443,51898,TCP,52,1433361188.339439
216.58.208.37,10.8.8.178,443,51898,TCP,40,1433361188.470541
216.58.208.37,10.8.8.178,443,51898,TCP,40,1433361188.471181
216.58.208.37,10.8.8.178,443,51898,TCP,40,1433361188.471527
173.194.67.189,10.8.8.178,443,57866,TCP,497,1433361191.581064
173.194.67.189,10.8.8.178,443,57866,TCP,499,1433361191.87385
216.58.208.35,10.8.8.178,443,52153,TCP,52,1433361194.343403
216.58.208.35,10.8.8.178,443,52153,TCP,112,1433361194.34359
216.58.208.35,10.8.8.178,443,52153,TCP,52,1433361194.34365
216.58.208.35,10.8.8.178,443,52153,TCP,40,1433361194.473849
216.58.208.35,10.8.8.178,443,52153,TCP,40,1433361194.474833
216.58.208.35,10.8.8.178,443,52153,TCP,40,1433361194.474874
173.194.67.189,10.8.8.178,443,57866,TCP,499,1433361196.894195
173.194.67.189,10.8.8.178,443,57866,TCP,497,1433361199.298846
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361200.729138
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361200.729188
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361200.731522
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361200.731566
216.58.208.46,10.8.8.178,443,38243,TCP,180,1433361200.902145
216.58.208.46,10.8.8.178,443,38243,TCP,402,1433361200.902211
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361200.902241
216.58.208.46,10.8.8.178,443,38243,TCP,160,1433361200.957138
216.58.208.46,10.8.8.178,443,38243,TCP,330,1433361200.957182
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361200.957209
173.194.67.189,10.8.8.178,443,57866,TCP,512,1433361200.962499
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361201.032923
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361201.086746
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361201.232395
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361201.232426
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361201.235799
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361201.241449
216.58.208.46,10.8.8.178,443,38243,TCP,179,1433361201.373304
216.58.208.46,10.8.8.178,443,38243,TCP,298,1433361201.373438
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361201.373459
173.194.67.189,10.8.8.178,443,57866,TCP,500,1433361201.381936
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361201.506168
216.58.208.46,10.8.8.178,443,38243,TCP,160,1433361201.581554
216.58.208.46,10.8.8.178,443,38243,TCP,538,1433361201.581636
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361201.581677
173.194.67.189,10.8.8.178,443,57866,TCP,1340,1433361201.586873
173.194.67.189,10.8.8.178,443,57866,TCP,957,1433361201.58696
173.194.67.189,10.8.8.178,443,57866,TCP,809,1433361201.642821
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361201.713671
173.194.67.189,10.8.8.178,443,57866,TCP,500,1433361201.894561
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361201.941747
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361201.941783
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361201.941805
173.194.67.189,10.8.8.178,443,57866,TCP,125,1433361201.947422
173.194.67.189,10.8.8.178,443,57866,TCP,354,1433361201.947612
173.194.67.189,10.8.8.178,443,57866,TCP,98,1433361201.947692
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361202.126623
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361202.488954
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361202.488995
216.58.208.46,10.8.8.178,443,38243,TCP,117,1433361202.53426
216.58.208.46,10.8.8.178,443,38243,TCP,90,1433361202.534329
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361202.53436
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361202.664052
173.194.67.189,10.8.8.178,443,57866,TCP,512,1433361202.742526
173.194.67.189,10.8.8.178,443,57866,TCP,497,1433361205.1385
173.194.67.189,10.8.8.178,443,57866,TCP,1340,1433361205.464163
173.194.67.189,10.8.8.178,443,57866,TCP,953,1433361205.465374
173.194.67.189,10.8.8.178,443,57866,TCP,810,1433361205.645538
216.58.208.35,10.8.8.178,443,52158,TCP,60,1433361205.904532
216.58.208.35,10.8.8.178,443,52158,TCP,52,1433361206.038999
216.58.208.35,10.8.8.178,443,52158,TCP,198,1433361206.042726
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361206.082444
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361206.082482
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361206.082975
173.194.67.189,10.8.8.178,443,57866,TCP,125,1433361206.094627
173.194.67.189,10.8.8.178,443,57866,TCP,259,1433361206.094672
173.194.67.189,10.8.8.178,443,57866,TCP,98,1433361206.094713
216.58.208.35,10.8.8.178,443,52158,TCP,108,1433361206.176955
216.58.208.35,10.8.8.178,443,52158,TCP,94,1433361206.177067
216.58.208.35,10.8.8.178,443,52158,TCP,90,1433361206.228393
173.194.67.189,10.8.8.178,443,57866,TCP,52,1433361206.27568
216.58.208.35,10.8.8.178,443,52158,TCP,52,1433361206.349463
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361206.666673
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361206.666718
216.58.208.46,10.8.8.178,443,38243,TCP,117,1433361206.712456
216.58.208.46,10.8.8.178,443,38243,TCP,90,1433361206.71251
216.58.208.46,10.8.8.178,443,38243,TCP,98,1433361206.712529
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361206.843022
173.194.67.189,10.8.8.178,443,57866,TCP,500,1433361208.054089
173.194.67.189,10.8.8.178,443,57866,TCP,497,1433361210.00193
216.58.208.46,10.8.8.178,443,38243,TCP,52,1433361210.894962
