Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Timestamp
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.410187
173.252.110.27,10.8.0.10,443,35745,TCP,352,1429038189.410256
173.252.110.27,10.8.0.10,443,35745,TCP,137,1429038189.410321
173.252.110.27,10.8.0.10,443,35745,TCP,99,1429038189.410359
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.416111
173.252.110.27,10.8.0.10,443,35745,TCP,352,1429038189.416162
173.252.110.27,10.8.0.10,443,35745,TCP,137,1429038189.416218
173.252.110.27,10.8.0.10,443,35745,TCP,99,1429038189.416248
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.433148
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.433253
173.252.110.27,10.8.0.10,443,35745,TCP,97,1429038189.433338
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.433378
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.433446
173.252.110.27,10.8.0.10,443,35745,TCP,97,1429038189.433539
173.252.110.27,10.8.0.10,443,35745,TCP,97,1429038189.433573
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.435387
173.252.110.27,10.8.0.10,443,35745,TCP,352,1429038189.435438
173.252.110.27,10.8.0.10,443,35745,TCP,137,1429038189.435485
173.252.110.27,10.8.0.10,443,35745,TCP,99,1429038189.435512
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.437166
173.252.110.27,10.8.0.10,443,35745,TCP,352,1429038189.437224
173.252.110.27,10.8.0.10,443,35745,TCP,137,1429038189.437275
173.252.110.27,10.8.0.10,443,35745,TCP,99,1429038189.437305
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.457288
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.457396
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.457507
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.461401
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.461515
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.461606
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.461705
173.252.110.27,10.8.0.10,443,35745,TCP,241,1429038189.462118
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.539366
173.252.110.27,10.8.0.10,443,35745,TCP,336,1429038189.539437
173.252.110.27,10.8.0.10,443,35745,TCP,137,1429038189.539501
173.252.110.27,10.8.0.10,443,35745,TCP,99,1429038189.539544
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.542994
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.543085
173.252.110.27,10.8.0.10,443,35745,TCP,620,1429038189.543165
173.252.110.27,10.8.0.10,443,35745,TCP,222,1429038189.543209
173.252.110.27,10.8.0.10,443,35745,TCP,146,1429038189.54326
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.545289
173.252.110.27,10.8.0.10,443,35745,TCP,352,1429038189.545353
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.545459
173.252.110.27,10.8.0.10,443,35745,TCP,437,1429038189.545516
173.252.110.27,10.8.0.10,443,35745,TCP,184,1429038189.545588
173.252.110.27,10.8.0.10,443,35745,TCP,99,1429038189.545638
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.56062
173.252.110.27,10.8.0.10,443,35745,TCP,336,1429038189.560686
173.252.110.27,10.8.0.10,443,35745,TCP,137,1429038189.560753
173.252.110.27,10.8.0.10,443,35745,TCP,99,1429038189.560791
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.560968
173.252.110.27,10.8.0.10,443,35745,TCP,336,1429038189.561032
173.252.110.27,10.8.0.10,443,35745,TCP,147,1429038189.561067
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.566666
173.252.110.27,10.8.0.10,443,35745,TCP,336,1429038189.566726
173.252.110.27,10.8.0.10,443,35745,TCP,137,1429038189.566795
173.252.110.27,10.8.0.10,443,35745,TCP,99,1429038189.566831
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.568734
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.569117
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.569283
173.252.110.27,10.8.0.10,443,35745,TCP,884,1429038189.569356
173.252.110.27,10.8.0.10,443,35745,TCP,225,1429038189.569701
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.570836
173.252.110.27,10.8.0.10,443,35745,TCP,336,1429038189.570926
173.252.110.27,10.8.0.10,443,35745,TCP,184,1429038189.570969
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.573928
173.252.110.27,10.8.0.10,443,35745,TCP,352,1429038189.573983
173.252.110.27,10.8.0.10,443,35745,TCP,137,1429038189.574046
173.252.110.27,10.8.0.10,443,35745,TCP,99,1429038189.57408
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.574687
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.593842
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.596837
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.596996
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.597243
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.597509
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.597715
173.252.110.27,10.8.0.10,443,35745,TCP,1068,1429038189.598057
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.59824
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.674614
173.252.110.27,10.8.0.10,443,35745,TCP,873,1429038189.674694
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.681671
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.681751
173.252.110.27,10.8.0.10,443,35745,TCP,652,1429038189.68183
173.252.110.27,10.8.0.10,443,35745,TCP,222,1429038189.681869
173.252.110.27,10.8.0.10,443,35745,TCP,146,1429038189.681902
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.682136
173.252.110.27,10.8.0.10,443,35745,TCP,352,1429038189.682211
173.252.110.27,10.8.0.10,443,35745,TCP,137,1429038189.682251
173.252.110.27,10.8.0.10,443,35745,TCP,99,1429038189.682289
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.682359
173.252.110.27,10.8.0.10,443,35745,TCP,352,1429038189.682402
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.682464
173.252.110.27,10.8.0.10,443,35745,TCP,437,1429038189.682506
173.252.110.27,10.8.0.10,443,35745,TCP,184,1429038189.68254
209.148.205.10,10.8.0.10,443,50813,TCP,89,1429038189.694656
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.69585
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.695903
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.696096
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.696172
173.252.110.27,10.8.0.10,443,35745,TCP,1390,1429038189.696311
173.252.110.27,10.8.0.10,443,35745,TCP,489,1429038189.696987
173.252.110.27,10.8.0.10,443,35745,TCP,97,1429038189.704064
173.252.110.27,10.8.0.10,443,35745,TCP,52,1429038189.704867
173.252.110.27,10.8.0.10,443,35745,TCP,97,1429038189.704918
173.252.110.27,10.8.0.10,443,35745,TCP,97,1429038189.70496
