Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Timestamp
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.405854
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.405981
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.406302
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.406323
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.407624
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.407902
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.408101
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.408131
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.408336
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.408354
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.408552
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.408594
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.409579
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.409814
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.409859
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.410285
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.41107
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.411248
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.411285
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.411394
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.412616
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.412866
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.413241
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.41342
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.414012
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.414241
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.414274
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.414476
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.415337
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.415644
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.415709
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.41574
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.415896
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.415924
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.41634
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.416376
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.416593
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.417304
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.417334
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.417802
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.417851
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.418749
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.419354
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.419394
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.419533
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.419794
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.420247
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.420308
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.420489
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.42253
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.422767
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.423052
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.42311
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.423315
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.423387
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.423425
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.423466
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.423568
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.424033
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.4243
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.424565
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.424823
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.425329
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.425378
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.425438
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.426807
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.427299
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.427348
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.427534
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.427791
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.427988
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.428049
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.428299
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.428998
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.429033
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.429284
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.429345
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.430235
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.431376
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.431529
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.431806
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.432325
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.432345
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.432419
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.432468
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.432716
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.43279
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.433287
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.433343
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.433533
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.43471
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.434878
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.434907
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.435674
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.435696
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.435816
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.435834
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.435986
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.436303
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.436561
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.436938
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.436998
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.437224
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.437283
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.437479
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.437538
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.437958
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.438242
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.438673
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.438755
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.438792
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.438879
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.439285
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.439555
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.43979
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.439836
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.440192
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.440287
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.441591
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.441886
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.442011
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.44206
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.442249
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.442325
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.442447
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.442741
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.44366
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.444141
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.444395
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.44442
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.444611
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.445043
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.445236
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.445486
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.44574
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.448836
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.449191
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.44923
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.450971
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.451005
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.451092
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.451816
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.451848
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.451936
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.451977
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.452315
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.452355
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.452629
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.452888
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.452944
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.453519
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.45374
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.453768
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.453992
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.454021
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.454471
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.454739
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.455231
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.455474
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492342.455851
208.117.251.116,10.8.8.138,443,56550,TCP,1251,1432492342.455998
74.125.226.46,10.8.8.138,443,37899,TCP,52,1432492343.486721
74.125.226.59,10.8.8.138,443,44036,TCP,52,1432492345.056838
208.117.251.116,10.8.8.138,443,56550,TCP,635,1432492345.63588
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.636389
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.636416
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.636476
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.636936
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.636952
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.637099
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.637114
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.637676
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.637759
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.637839
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.63788
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.637942
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.643834
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.644064
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.644127
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.644607
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.645584
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.645906
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.64597
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.646101
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.646545
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.646595
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.646847
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.646914
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.647748
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.648092
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.648154
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.64838
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.648707
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.648973
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.649051
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.649295
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.651186
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.651413
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.651713
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.652375
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.652596
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.653224
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.653494
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.653784
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.65421
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.654435
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.654505
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.654566
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.655042
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.65532
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.655495
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.655723
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.656171
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.656222
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.656467
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.656532
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.657133
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.657192
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.657685
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.657748
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.658429
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.658471
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.65892
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.65897
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.659285
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.659338
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.65967
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.65991
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.659973
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.660224
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.660282
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.660554
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.660643
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.66069
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.660775
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.661022
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.661087
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.661404
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.66146
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.661722
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.661797
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.662031
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.662108
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.662214
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.66233
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.662604
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.662689
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.663126
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.663378
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.663481
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.663535
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.663792
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.664098
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.665436
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.665649
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.665725
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.66598
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.667134
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.667787
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.668208
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.668252
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.668984
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.669204
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.669489
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.669799
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.671226
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.671284
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.671349
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.671677
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.672547
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.673234
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.673299
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.673384
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.67405
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.674557
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.674788
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.675019
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.676106
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.676558
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.676636
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.676834
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.677149
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.677425
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.677643
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.677915
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.678134
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.678195
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.678485
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.678533
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.678662
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.6793
208.117.251.116,10.8.8.138,443,56550,TCP,1360,1432492345.679552
