Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Timestamp
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354233.952569
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354233.952649
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354233.992189
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354234.026578
173.252.100.27,10.8.8.178,443,47132,TCP,383,1433354234.026677
173.252.100.27,10.8.8.178,443,47132,TCP,124,1433354234.026717
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354234.026759
23.63.99.130,10.8.8.178,443,42603,TCP,52,1433354234.63156
23.67.255.209,10.8.8.178,443,39275,TCP,52,1433354235.398316
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354237.891292
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354237.891469
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354237.892257
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354238.323712
173.252.100.27,10.8.8.178,443,47132,TCP,382,1433354238.323859
173.252.100.27,10.8.8.178,443,47132,TCP,270,1433354238.323887
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354238.323954
173.252.100.27,10.8.8.178,443,47132,TCP,798,1433354238.415805
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354238.659034
173.252.100.27,10.8.8.178,443,47132,TCP,817,1433354238.67453
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354238.908659
23.67.255.209,10.8.8.178,443,39269,TCP,52,1433354239.332337
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354242.457574
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354242.457695
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354242.497021
173.252.100.27,10.8.8.178,443,47132,TCP,1158,1433354242.554921
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354242.611659
173.252.100.27,10.8.8.178,443,47132,TCP,373,1433354242.61208
173.252.100.27,10.8.8.178,443,47132,TCP,198,1433354242.612111
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354242.612142
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354242.815664
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354242.815743
173.252.100.27,10.8.8.178,443,47132,TCP,913,1433354242.830549
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354243.063769
173.252.100.27,10.8.8.178,443,47132,TCP,710,1433354243.548045
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354243.788986
173.252.100.27,10.8.8.178,443,47132,TCP,695,1433354243.804674
23.67.255.209,10.8.8.178,443,39272,TCP,52,1433354243.81359
23.67.255.209,10.8.8.178,443,39273,TCP,52,1433354243.817237
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354244.042605
23.63.99.130,10.8.8.178,443,42603,TCP,52,1433354244.77283
23.67.255.209,10.8.8.178,443,39275,TCP,52,1433354245.540494
173.252.100.27,10.8.8.178,443,47132,TCP,696,1433354247.436325
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354247.697104
23.67.255.209,10.8.8.178,443,39269,TCP,52,1433354249.480037
157.56.52.13,10.8.8.178,40011,56909,TCP,52,1433354250.99623
23.192.162.144,10.8.8.178,443,44001,TCP,93,1433354251.760814
157.56.52.13,10.8.8.178,40011,56909,TCP,54,1433354252.087362
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354252.520988
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354252.521047
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354252.732413
173.252.100.27,10.8.8.178,443,47132,TCP,382,1433354252.732524
173.252.100.27,10.8.8.178,443,47132,TCP,104,1433354252.732586
23.67.255.209,10.8.8.178,443,39273,TCP,52,1433354253.956585
23.67.255.209,10.8.8.178,443,39272,TCP,52,1433354253.956737
23.63.99.130,10.8.8.178,443,42603,TCP,52,1433354254.915684
23.67.255.209,10.8.8.178,443,39275,TCP,52,1433354255.684042
173.252.100.27,10.8.8.178,443,47132,TCP,1177,1433354258.817222
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354259.129804
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354259.163503
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354259.16356
173.252.100.27,10.8.8.178,443,47132,TCP,1102,1433354259.182842
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354259.278956
173.252.100.27,10.8.8.178,443,47132,TCP,203,1433354259.278991
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354259.279026
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354259.424413
23.67.255.209,10.8.8.178,443,39269,TCP,52,1433354259.625013
173.252.100.27,10.8.8.178,443,47132,TCP,696,1433354261.942047
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354262.232006
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354263.027163
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354263.027408
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354263.455372
173.252.100.27,10.8.8.178,443,47132,TCP,382,1433354263.455517
173.252.100.27,10.8.8.178,443,47132,TCP,270,1433354263.455552
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354263.455579
173.252.100.27,10.8.8.178,443,47132,TCP,798,1433354263.541321
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354263.786215
173.252.100.27,10.8.8.178,443,47132,TCP,818,1433354263.80194
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354264.036927
23.67.255.209,10.8.8.178,443,39272,TCP,52,1433354264.100435
23.67.255.209,10.8.8.178,443,39273,TCP,52,1433354264.100468
23.63.99.130,10.8.8.178,443,42603,TCP,52,1433354265.060981
23.67.255.209,10.8.8.178,443,39275,TCP,52,1433354265.829442
173.252.100.27,10.8.8.178,443,47132,TCP,929,1433354268.661374
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354268.915481
173.252.100.27,10.8.8.178,443,47132,TCP,1305,1433354268.929798
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354269.239853
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354269.239906
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354269.244911
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354269.24495
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354269.315987
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354269.3895
173.252.100.27,10.8.8.178,443,47132,TCP,203,1433354269.389681
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354269.389727
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354269.677191
173.252.100.27,10.8.8.178,443,47132,TCP,350,1433354269.677273
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354269.677316
23.67.255.209,10.8.8.178,443,39269,TCP,52,1433354269.764067
173.252.100.27,10.8.8.178,443,47132,TCP,797,1433354269.764113
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354270.004232
173.252.100.27,10.8.8.178,443,47132,TCP,851,1433354270.01902
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354270.267327
173.252.100.27,10.8.8.178,443,47132,TCP,1157,1433354271.449742
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354271.766504
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354271.766578
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354271.770822
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354271.770862
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354271.833
173.252.100.27,10.8.8.178,443,47132,TCP,1082,1433354271.846946
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354271.914859
173.252.100.27,10.8.8.178,443,47132,TCP,203,1433354271.914922
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354271.914989
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354272.088311
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354272.271131
173.252.100.27,10.8.8.178,443,47132,TCP,350,1433354272.271222
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354272.271266
173.252.100.27,10.8.8.178,443,47132,TCP,800,1433354272.358576
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354272.598757
173.252.100.27,10.8.8.178,443,47132,TCP,818,1433354272.614161
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354272.851471
23.67.255.209,10.8.8.178,443,39273,TCP,52,1433354274.243259
23.67.255.209,10.8.8.178,443,39272,TCP,52,1433354274.24973
23.63.99.130,10.8.8.178,443,42603,TCP,52,1433354275.204135
23.67.255.209,10.8.8.178,443,39275,TCP,52,1433354275.972351
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354278.79829
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354278.838457
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354278.876662
173.252.100.27,10.8.8.178,443,47132,TCP,186,1433354278.876875
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354278.876947
23.63.99.218,10.8.8.178,443,37109,TCP,121,1433354279.753565
23.67.255.209,10.8.8.178,443,39269,TCP,52,1433354279.908389
23.67.255.209,10.8.8.178,443,39272,TCP,105,1433354283.064316
23.67.255.209,10.8.8.178,443,39272,TCP,52,1433354283.064463
23.67.255.209,10.8.8.178,443,39272,TCP,52,1433354283.197408
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354284.357474
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354284.357953
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354284.358043
23.67.255.209,10.8.8.178,443,39273,TCP,52,1433354284.387676
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354284.426538
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354284.430786
173.252.100.27,10.8.8.178,443,47132,TCP,1175,1433354284.45473
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354284.5064
173.252.100.27,10.8.8.178,443,47132,TCP,186,1433354284.506447
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354284.506489
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354284.509319
173.252.100.27,10.8.8.178,443,47132,TCP,373,1433354284.509353
173.252.100.27,10.8.8.178,443,47132,TCP,199,1433354284.509371
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354284.509391
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354284.713842
173.252.100.27,10.8.8.178,443,47132,TCP,924,1433354284.727769
23.63.99.218,10.8.8.178,443,37109,TCP,105,1433354284.903989
23.63.99.218,10.8.8.178,443,37109,TCP,52,1433354284.904134
23.63.99.218,10.8.8.178,443,37109,TCP,40,1433354284.911127
23.63.99.218,10.8.8.178,443,37109,TCP,40,1433354284.911156
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354284.963536
23.63.99.130,10.8.8.178,443,42603,TCP,52,1433354285.348385
173.252.100.27,10.8.8.178,443,47132,TCP,707,1433354285.826401
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354286.06618
173.252.100.27,10.8.8.178,443,47132,TCP,695,1433354286.079578
23.67.255.209,10.8.8.178,443,39275,TCP,52,1433354286.115341
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354286.315854
173.252.100.18,10.8.8.178,443,45583,TCP,93,1433354286.861094
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354287.005936
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354287.005996
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354287.089457
173.252.100.27,10.8.8.178,443,47132,TCP,186,1433354287.099131
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354287.100059
173.252.100.1,10.8.8.178,443,59822,TCP,93,1433354287.880888
23.67.255.209,10.8.8.178,443,39269,TCP,52,1433354290.052693
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354290.207594
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354290.207699
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354290.249436
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354290.254016
173.252.100.27,10.8.8.178,443,47132,TCP,1169,1433354290.304086
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354290.328734
173.252.100.27,10.8.8.178,443,47132,TCP,186,1433354290.328793
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354290.328872
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354290.357564
173.252.100.27,10.8.8.178,443,47132,TCP,373,1433354290.357619
173.252.100.27,10.8.8.178,443,47132,TCP,198,1433354290.357639
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354290.357659
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354290.557619
173.252.100.27,10.8.8.178,443,47132,TCP,917,1433354290.572978
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354290.809963
173.252.100.27,10.8.8.178,443,47132,TCP,707,1433354291.285364
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354291.531943
173.252.100.27,10.8.8.178,443,47132,TCP,692,1433354291.544761
31.13.90.6,10.8.8.178,443,36920,TCP,52,1433354291.763144
31.13.90.6,10.8.8.178,443,36920,TCP,93,1433354291.763205
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354291.782987
173.252.100.27,10.8.8.178,443,47132,TCP,695,1433354291.853383
173.252.100.1,10.8.8.178,443,59822,TCP,97,1433354292.012929
173.252.100.1,10.8.8.178,443,59822,TCP,83,1433354292.013024
173.252.100.1,10.8.8.178,443,59822,TCP,52,1433354292.013055
173.252.100.18,10.8.8.178,443,45583,TCP,97,1433354292.013078
173.252.100.18,10.8.8.178,443,45583,TCP,83,1433354292.01311
173.252.100.18,10.8.8.178,443,45583,TCP,52,1433354292.013132
173.252.100.1,10.8.8.178,443,59822,TCP,40,1433354292.017987
173.252.100.1,10.8.8.178,443,59822,TCP,40,1433354292.018008
173.252.100.18,10.8.8.178,443,45583,TCP,40,1433354292.031942
173.252.100.18,10.8.8.178,443,45583,TCP,40,1433354292.03196
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354292.116709
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354293.951828
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354293.951888
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354293.992694
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354294.027199
173.252.100.27,10.8.8.178,443,47132,TCP,383,1433354294.02728
173.252.100.27,10.8.8.178,443,47132,TCP,124,1433354294.027321
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354294.027363
23.67.255.209,10.8.8.178,443,39273,TCP,52,1433354294.533051
23.63.99.130,10.8.8.178,443,42603,TCP,52,1433354295.492149
31.13.90.6,10.8.8.178,443,36920,TCP,52,1433354295.913198
31.13.90.6,10.8.8.178,443,36920,TCP,97,1433354295.913278
31.13.90.6,10.8.8.178,443,36920,TCP,83,1433354295.913388
31.13.90.6,10.8.8.178,443,36920,TCP,52,1433354295.913451
31.13.90.6,10.8.8.178,443,36920,TCP,40,1433354295.918617
31.13.90.6,10.8.8.178,443,36920,TCP,40,1433354295.918645
23.67.255.209,10.8.8.178,443,39275,TCP,52,1433354296.259762
173.252.100.27,10.8.8.178,443,47132,TCP,1150,1433354298.269362
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354298.595594
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354298.595642
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354298.595665
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354298.600826
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354298.6043
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354298.671654
173.252.100.27,10.8.8.178,443,47132,TCP,1080,1433354298.685973
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354298.743157
173.252.100.27,10.8.8.178,443,47132,TCP,203,1433354298.743207
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354298.743253
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354298.927028
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354299.029382
173.252.100.27,10.8.8.178,443,47132,TCP,350,1433354299.02948
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354299.029524
173.252.100.27,10.8.8.178,443,47132,TCP,797,1433354299.111507
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354299.359398
173.252.100.27,10.8.8.178,443,47132,TCP,819,1433354299.373803
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354299.611534
23.67.255.209,10.8.8.178,443,39269,TCP,52,1433354300.196004
23.67.255.209,10.8.8.178,443,39273,TCP,105,1433354303.063454
23.67.255.209,10.8.8.178,443,39273,TCP,52,1433354303.063742
23.67.255.209,10.8.8.178,443,39275,TCP,105,1433354303.063774
23.67.255.209,10.8.8.178,443,39275,TCP,52,1433354303.063871
23.67.255.209,10.8.8.178,443,39273,TCP,52,1433354303.193677
23.67.255.209,10.8.8.178,443,39275,TCP,52,1433354303.195458
173.252.100.27,10.8.8.178,443,47132,TCP,694,1433354305.500076
23.63.99.130,10.8.8.178,443,42603,TCP,52,1433354305.637366
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354305.815335
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354307.222983
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354307.223084
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354307.326445
173.252.100.27,10.8.8.178,443,47132,TCP,186,1433354307.326567
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354307.326595
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354307.493567
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354307.493764
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354307.56718
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354307.568043
173.252.100.27,10.8.8.178,443,47132,TCP,1158,1433354307.589569
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354307.644218
173.252.100.27,10.8.8.178,443,47132,TCP,373,1433354307.644308
173.252.100.27,10.8.8.178,443,47132,TCP,198,1433354307.644355
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354307.6444
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354307.650118
173.252.100.27,10.8.8.178,443,47132,TCP,186,1433354307.650154
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354307.650189
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354307.852985
173.252.100.27,10.8.8.178,443,47132,TCP,912,1433354307.869467
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354308.10677
173.252.100.27,10.8.8.178,443,47132,TCP,708,1433354308.584424
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354308.835709
173.252.100.27,10.8.8.178,443,47132,TCP,694,1433354308.851748
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354309.086717
23.63.99.130,10.8.8.178,443,42603,TCP,83,1433354309.914884
23.63.99.130,10.8.8.178,443,42603,TCP,52,1433354309.915054
23.63.99.130,10.8.8.178,443,42603,TCP,52,1433354309.915106
23.63.99.130,10.8.8.178,443,42603,TCP,83,1433354309.947832
23.67.255.209,10.8.8.178,443,39269,TCP,52,1433354310.33981
23.192.162.144,10.8.8.178,443,44001,TCP,93,1433354310.767989
157.56.53.46,10.8.8.178,12350,38688,TCP,57,1433354311.028202
134.170.25.26,10.8.8.178,443,54269,TCP,41,1433354311.494635
173.252.100.27,10.8.8.178,443,47132,TCP,750,1433354312.24623
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354312.53375
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354312.535897
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354312.544538
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354312.560652
173.252.100.27,10.8.8.178,443,47132,TCP,158,1433354312.560724
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354312.61385
173.252.100.27,10.8.8.178,443,47132,TCP,373,1433354312.61401
173.252.100.27,10.8.8.178,443,47132,TCP,132,1433354312.614701
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354312.614795
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354312.949796
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354312.962622
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354312.962689
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354313.094692
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354313.097288
173.252.100.27,10.8.8.178,443,47132,TCP,203,1433354313.097329
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354313.097358
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354313.389299
173.252.100.27,10.8.8.178,443,47132,TCP,350,1433354313.389359
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354313.38941
173.252.100.27,10.8.8.178,443,47132,TCP,796,1433354313.477852
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354313.722528
173.252.100.27,10.8.8.178,443,47132,TCP,819,1433354313.738888
23.67.255.209,10.8.8.178,443,39269,TCP,105,1433354313.916788
23.67.255.209,10.8.8.178,443,39269,TCP,52,1433354313.916909
23.67.255.209,10.8.8.178,443,39269,TCP,52,1433354313.916974
23.67.255.209,10.8.8.178,443,39269,TCP,105,1433354313.949763
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354313.974861
173.252.100.27,10.8.8.178,443,47132,TCP,695,1433354315.253002
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354315.51168
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354322.985972
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354322.986066
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354323.22159
173.252.100.27,10.8.8.178,443,47132,TCP,382,1433354323.221684
173.252.100.27,10.8.8.178,443,47132,TCP,104,1433354323.221727
173.252.100.27,10.8.8.178,443,47132,TCP,1158,1433354324.232496
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354324.563162
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354324.563306
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354324.569317
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354324.569355
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354324.684547
173.252.100.27,10.8.8.178,443,47132,TCP,1091,1433354324.699067
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354324.714169
173.252.100.27,10.8.8.178,443,47132,TCP,203,1433354324.714214
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354324.714258
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354324.94119
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354325.004248
173.252.100.27,10.8.8.178,443,47132,TCP,350,1433354325.004371
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354325.0044
173.252.100.27,10.8.8.178,443,47132,TCP,800,1433354325.087103
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354325.326407
173.252.100.27,10.8.8.178,443,47132,TCP,819,1433354325.342254
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354325.584582
173.252.100.27,10.8.8.178,443,47132,TCP,694,1433354326.529606
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354326.786992
173.252.100.27,10.8.8.178,443,47132,TCP,1156,1433354330.738138
23.67.255.209,10.8.8.178,443,39301,TCP,60,1433354330.994999
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354331.052764
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354331.052829
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354331.088638
173.252.100.27,10.8.8.178,443,47132,TCP,1084,1433354331.104801
23.67.255.209,10.8.8.178,443,39301,TCP,52,1433354331.1327
23.67.255.209,10.8.8.178,443,39301,TCP,206,1433354331.132742
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354331.200832
173.252.100.27,10.8.8.178,443,47132,TCP,203,1433354331.20088
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354331.200928
23.67.255.209,10.8.8.178,443,39301,TCP,52,1433354331.303152
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354331.344405
173.252.100.27,10.8.8.178,443,47132,TCP,695,1433354332.559336
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354332.817855
173.252.100.27,10.8.8.178,443,47132,TCP,1149,1433354334.733535
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354335.012856
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354335.013206
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354335.058206
173.252.100.27,10.8.8.178,443,47132,TCP,1078,1433354335.068104
173.252.100.27,10.8.8.178,443,47132,TCP,1360,1433354335.155274
173.252.100.27,10.8.8.178,443,47132,TCP,203,1433354335.155326
173.252.100.27,10.8.8.178,443,47132,TCP,99,1433354335.155368
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354335.309703
23.67.255.209,10.8.8.178,443,39301,TCP,52,1433354336.265236
23.67.255.209,10.8.8.178,443,39301,TCP,105,1433354336.265435
23.67.255.209,10.8.8.178,443,39301,TCP,52,1433354336.265514
23.67.255.209,10.8.8.178,443,39301,TCP,52,1433354336.265552
173.252.100.27,10.8.8.178,443,47132,TCP,52,1433354338.74812
173.252.100.27,10.8.8.178,443,47132,TCP,97,1433354338.748335
